"vmsplice_coop_pipe_thr"	0	0	1	64	2	1	1	1	1000000	359	422	455	389	294	342	270	283	334	318	346.6	60.612063339093
"vmsplice_coop_pipe_thr"	0	1	1	64	2	1	1	1	1000000	325	321	325	330	323	316	325	313	313	315	320.6	5.96657355607052
"vmsplice_coop_pipe_thr"	0	6	1	64	2	1	1	1	1000000	302	309	293	301	298	294	297	293	290	295	297.2	5.57374799095426
"vmsplice_coop_pipe_thr"	0	12	1	64	2	1	1	1	1000000	306	333	307	314	308	308	317	314	314	309	313	7.95822425754221
"vmsplice_coop_pipe_thr"	0	18	1	64	2	1	1	1	1000000	257	257	264	269	258	256	255	255	254	256	258.1	4.72463990397387
"vmsplice_coop_pipe_thr"	0	0	1	4096	2	1	1	1	1000000	6278	6324	6160	6248	6183	6299	6268	6146	6125	6217	6224.8	68.9263697320876
"vmsplice_coop_pipe_thr"	0	1	1	4096	2	1	1	1	1000000	10139	10312	10286	10457	10145	9035	9149	9137	9129	9200	9698.9	607.413359162349
"vmsplice_coop_pipe_thr"	0	6	1	4096	2	1	1	1	1000000	9252	9469	9113	9338	9135	9358	9109	9071	9081	9103	9202.9	141.136222612529
"vmsplice_coop_pipe_thr"	0	12	1	4096	2	1	1	1	1000000	8402	8582	8646	8642	8603	8633	8655	8679	8588	8601	8603.1	77.3311062897719
"vmsplice_coop_pipe_thr"	0	18	1	4096	2	1	1	1	1000000	7787	7765	7792	7782	7698	7736	7744	7886	7909	7881	7798	70.8801805866774
"vmsplice_coop_pipe_thr"	0	0	1	65536	2	1	1	1	100000	14761	14767	14792	14857	14852	14724	14767	14907	14832	14741	14800	59.1100668245266
"vmsplice_coop_pipe_thr"	0	1	1	65536	2	1	1	1	100000	14336	14274	14593	14253	14533	12885	12190	12780	12043	12116	13400.3	1089.25806043482
"vmsplice_coop_pipe_thr"	0	6	1	65536	2	1	1	1	100000	12230	12551	12533	12454	12582	12628	12337	12400	12306	12191	12421.2	152.536188784462
"vmsplice_coop_pipe_thr"	0	12	1	65536	2	1	1	1	100000	10889	11024	11230	11342	11165	11152	11222	11140	11122	11136	11142.2	121.630405555336
"vmsplice_coop_pipe_thr"	0	18	1	65536	2	1	1	1	100000	9946	10168	10119	10111	10277	10239	10171	10226	10126	10093	10147.6	93.3668987263568
